# tpr, fnr, fpr
1.101869775159005360e-01,9.963148196893919506e-01,3.685180310608054607e-03
1.101869775159005360e-01,9.962908899471152324e-01,3.709110052884730287e-03
1.109102125034566316e-01,9.962908899471152324e-01,3.709110052884730287e-03
1.109314841207376945e-01,9.962669602048386253e-01,3.733039795161405966e-03
1.118674352811044187e-01,9.962669602048386253e-01,3.733039795161405966e-03
1.118674352811044187e-01,9.962430304625619071e-01,3.756969537438081645e-03
1.124204973304120253e-01,9.962430304625619071e-01,3.756969537438081645e-03
1.124204973304120253e-01,9.962191007202851889e-01,3.780899279714757324e-03
1.128459296760332686e-01,9.962191007202851889e-01,3.780899279714757324e-03
1.128459296760332686e-01,9.961951709780085817e-01,3.804829021991433004e-03
1.130373742315628205e-01,9.961951709780085817e-01,3.804829021991433004e-03
1.130373742315628205e-01,9.961712412357318636e-01,3.828758764268108683e-03
1.139095105400863561e-01,9.961712412357318636e-01,3.828758764268108683e-03
1.139095105400863561e-01,9.961473114934552564e-01,3.852688506544784362e-03
1.141009550956159219e-01,9.961473114934552564e-01,3.852688506544784362e-03
1.141009550956159219e-01,9.961233817511785382e-01,3.876618248821460042e-03
1.141647699474591104e-01,9.961233817511785382e-01,3.876618248821460042e-03
1.141647699474591104e-01,9.960994520089018200e-01,3.900547991098135721e-03
1.146327455276424656e-01,9.960994520089018200e-01,3.900547991098135721e-03
1.146327455276424656e-01,9.960755222666252129e-01,3.924477733374811400e-03
1.150369062559826461e-01,9.960755222666252129e-01,3.924477733374811400e-03
1.150794494905447718e-01,9.960755222666252129e-01,3.924477733374811400e-03
1.153772521324796380e-01,9.960755222666252129e-01,3.924477733374811400e-03
1.153772521324796380e-01,9.960276627820718875e-01,3.972337217928162759e-03
1.154410669843228127e-01,9.960276627820718875e-01,3.972337217928162759e-03
1.154410669843228127e-01,9.960037330397951694e-01,3.996266960204838438e-03
1.155686966880091898e-01,9.960037330397951694e-01,3.996266960204838438e-03
1.155686966880091898e-01,9.959558735552418440e-01,4.044126444758189796e-03
1.158026844781008674e-01,9.959558735552418440e-01,4.044126444758189796e-03
1.158026844781008674e-01,9.959319438129651259e-01,4.068056187034865476e-03
1.162068452064410479e-01,9.959319438129651259e-01,4.068056187034865476e-03
1.162068452064410479e-01,9.959080140706884077e-01,4.091985929311541155e-03
1.168875369594350316e-01,9.959080140706884077e-01,4.091985929311541155e-03
1.168875369594350316e-01,9.958840843284118005e-01,4.115915671588216834e-03
1.169088085767160945e-01,9.958840843284118005e-01,4.115915671588216834e-03
1.169088085767160945e-01,9.958601545861350823e-01,4.139845413864892514e-03
1.171640679840888349e-01,9.958601545861350823e-01,4.139845413864892514e-03
1.171640679840888349e-01,9.958362248438584752e-01,4.163775156141568193e-03
1.173342409223373239e-01,9.958362248438584752e-01,4.163775156141568193e-03
1.173342409223373239e-01,9.957883653593050388e-01,4.211634640694919551e-03
1.175895003297100644e-01,9.957883653593050388e-01,4.211634640694919551e-03
1.175895003297100644e-01,9.957644356170284317e-01,4.235564382971595231e-03
1.176745867988343158e-01,9.957644356170284317e-01,4.235564382971595231e-03
1.176745867988343158e-01,9.957405058747517135e-01,4.259494125248270910e-03
1.178447597370828048e-01,9.957405058747517135e-01,4.259494125248270910e-03
1.178447597370828048e-01,9.957165761324751063e-01,4.283423867524946589e-03
1.180787475271744963e-01,9.957165761324751063e-01,4.283423867524946589e-03
1.180787475271744963e-01,9.956926463901983881e-01,4.307353609801622268e-03
1.181000191444555592e-01,9.956926463901983881e-01,4.307353609801622268e-03
1.181000191444555592e-01,9.956687166479216700e-01,4.331283352078297948e-03
1.181425623790176710e-01,9.956687166479216700e-01,4.331283352078297948e-03
1.181425623790176710e-01,9.956447869056450628e-01,4.355213094354973627e-03
1.184829082555146629e-01,9.956447869056450628e-01,4.355213094354973627e-03
1.184829082555146629e-01,9.955969274210916264e-01,4.403072578908324985e-03
1.186530811937631658e-01,9.955969274210916264e-01,4.403072578908324985e-03
1.186530811937631658e-01,9.955729976788150193e-01,4.427002321185000665e-03
1.189508838356980319e-01,9.955729976788150193e-01,4.427002321185000665e-03
1.189508838356980319e-01,9.955490679365383011e-01,4.450932063461676344e-03
1.190997851566654581e-01,9.955490679365383011e-01,4.450932063461676344e-03
1.190997851566654581e-01,9.955251381942616939e-01,4.474861805738352023e-03
1.198655633787836933e-01,9.955251381942616939e-01,4.474861805738352023e-03
1.198655633787836933e-01,9.955012084519849758e-01,4.498791548015027703e-03
1.202697241071238599e-01,9.955012084519849758e-01,4.498791548015027703e-03
1.202697241071238599e-01,9.954772787097082576e-01,4.522721290291703382e-03
1.203335389589670484e-01,9.954772787097082576e-01,4.522721290291703382e-03
1.203760821935291742e-01,9.954772787097082576e-01,4.522721290291703382e-03
1.206313416009019146e-01,9.954772787097082576e-01,4.522721290291703382e-03
1.206313416009019146e-01,9.954533489674316504e-01,4.546651032568379061e-03
1.208227861564314803e-01,9.954533489674316504e-01,4.546651032568379061e-03
1.208227861564314803e-01,9.954294192251549322e-01,4.570580774845054740e-03
1.213333049711769612e-01,9.954294192251549322e-01,4.570580774845054740e-03
1.213333049711769612e-01,9.954054894828783251e-01,4.594510517121730420e-03
1.215885643785497017e-01,9.954054894828783251e-01,4.594510517121730420e-03
1.215885643785497017e-01,9.953815597406016069e-01,4.618440259398406099e-03
1.224394290697921744e-01,9.953815597406016069e-01,4.618440259398406099e-03
1.224394290697921744e-01,9.953576299983248887e-01,4.642370001675081778e-03
1.225245155389164259e-01,9.953576299983248887e-01,4.642370001675081778e-03
1.225245155389164259e-01,9.953337002560482816e-01,4.666299743951757457e-03
1.226734168598838520e-01,9.953337002560482816e-01,4.666299743951757457e-03
1.226734168598838520e-01,9.953097705137715634e-01,4.690229486228433137e-03
1.227797749462891663e-01,9.953097705137715634e-01,4.690229486228433137e-03
1.228223181808512920e-01,9.953097705137715634e-01,4.690229486228433137e-03
1.232052072919104097e-01,9.953097705137715634e-01,4.690229486228433137e-03
1.232052072919104097e-01,9.952858407714948452e-01,4.714159228505108816e-03
1.234604666992831501e-01,9.952858407714948452e-01,4.714159228505108816e-03
1.234604666992831501e-01,9.952619110292182381e-01,4.738088970781784495e-03
1.234817383165642130e-01,9.952619110292182381e-01,4.738088970781784495e-03
1.234817383165642130e-01,9.952379812869415199e-01,4.762018713058460175e-03
1.236944544893748277e-01,9.952379812869415199e-01,4.762018713058460175e-03
1.236944544893748277e-01,9.952140515446649127e-01,4.785948455335135854e-03
1.244176894769309372e-01,9.952140515446649127e-01,4.785948455335135854e-03
1.244176894769309372e-01,9.951901218023881945e-01,4.809878197611811533e-03
1.247367637361468523e-01,9.951901218023881945e-01,4.809878197611811533e-03
1.247793069707089780e-01,9.951901218023881945e-01,4.809878197611811533e-03
1.251196528472059699e-01,9.951901218023881945e-01,4.809878197611811533e-03
1.251621960817680956e-01,9.951901218023881945e-01,4.809878197611811533e-03
1.251621960817680956e-01,9.951661920601114764e-01,4.833807939888487212e-03
1.253536406372976475e-01,9.951661920601114764e-01,4.833807939888487212e-03
1.253536406372976475e-01,9.951422623178348692e-01,4.857737682165162892e-03
1.254812703409840247e-01,9.951422623178348692e-01,4.857737682165162892e-03
1.254812703409840247e-01,9.951183325755581510e-01,4.881667424441838571e-03
1.264384931186318117e-01,9.951183325755581510e-01,4.881667424441838571e-03
1.264384931186318117e-01,9.950944028332814328e-01,4.905597166718514250e-03
1.266724809087234893e-01,9.950944028332814328e-01,4.905597166718514250e-03
1.266724809087234893e-01,9.950704730910048257e-01,4.929526908995189929e-03
1.272468145753121727e-01,9.950704730910048257e-01,4.929526908995189929e-03
1.272468145753121727e-01,9.950465433487281075e-01,4.953456651271865609e-03
1.272893578098742984e-01,9.950465433487281075e-01,4.953456651271865609e-03
1.272893578098742984e-01,9.950226136064515003e-01,4.977386393548541288e-03
1.277998766246197793e-01,9.950226136064515003e-01,4.977386393548541288e-03
1.277998766246197793e-01,9.949986838641747822e-01,5.001316135825216967e-03
1.278424198591819050e-01,9.949986838641747822e-01,5.001316135825216967e-03
1.278849630937440307e-01,9.949986838641747822e-01,5.001316135825216967e-03
1.279062347110250797e-01,9.949986838641747822e-01,5.001316135825216967e-03
1.279487779455872054e-01,9.949986838641747822e-01,5.001316135825216967e-03
1.279913211801493311e-01,9.949986838641747822e-01,5.001316135825216967e-03
1.279913211801493311e-01,9.949747541218980640e-01,5.025245878101892646e-03
1.280338644147114568e-01,9.949747541218980640e-01,5.025245878101892646e-03
1.280764076492735826e-01,9.949747541218980640e-01,5.025245878101892646e-03
1.285656548467379867e-01,9.949747541218980640e-01,5.025245878101892646e-03
1.285656548467379867e-01,9.949508243796214568e-01,5.049175620378568326e-03
1.286720129331433149e-01,9.949508243796214568e-01,5.049175620378568326e-03
1.287145561677054406e-01,9.949508243796214568e-01,5.049175620378568326e-03
1.289060007232349925e-01,9.949508243796214568e-01,5.049175620378568326e-03
1.289485439577971182e-01,9.949508243796214568e-01,5.049175620378568326e-03
1.290974452787645443e-01,9.949508243796214568e-01,5.049175620378568326e-03
1.290974452787645443e-01,9.949268946373447386e-01,5.073105362655244005e-03
1.291187168960455933e-01,9.949268946373447386e-01,5.073105362655244005e-03
1.291187168960455933e-01,9.949029648950681315e-01,5.097035104931919684e-03
1.293739763034183476e-01,9.949029648950681315e-01,5.097035104931919684e-03
1.293739763034183476e-01,9.948790351527914133e-01,5.120964847208595364e-03
1.296717789453532277e-01,9.948790351527914133e-01,5.120964847208595364e-03
1.296717789453532277e-01,9.948551054105146951e-01,5.144894589485271043e-03
1.299908532045691567e-01,9.948551054105146951e-01,5.144894589485271043e-03
1.299908532045691567e-01,9.948311756682380880e-01,5.168824331761946722e-03
1.301822977600987086e-01,9.948311756682380880e-01,5.168824331761946722e-03
1.301822977600987086e-01,9.948072459259613698e-01,5.192754074038622401e-03
1.303737423156282604e-01,9.948072459259613698e-01,5.192754074038622401e-03
1.304162855501903862e-01,9.948072459259613698e-01,5.192754074038622401e-03
1.306077301057199380e-01,9.948072459259613698e-01,5.192754074038622401e-03
1.306077301057199380e-01,9.947833161836846516e-01,5.216683816315298081e-03
1.307353598094063152e-01,9.947833161836846516e-01,5.216683816315298081e-03
1.307779030439684409e-01,9.947833161836846516e-01,5.216683816315298081e-03
1.312458786241517961e-01,9.947833161836846516e-01,5.216683816315298081e-03
1.312458786241517961e-01,9.947593864414080445e-01,5.240613558591973760e-03
1.316287677352108998e-01,9.947593864414080445e-01,5.240613558591973760e-03
1.316287677352108998e-01,9.947354566991313263e-01,5.264543300868649439e-03
1.321180149326753317e-01,9.947354566991313263e-01,5.264543300868649439e-03
1.321180149326753317e-01,9.947115269568547191e-01,5.288473043145325118e-03
1.322456446363617089e-01,9.947115269568547191e-01,5.288473043145325118e-03
1.322881878709238346e-01,9.947115269568547191e-01,5.288473043145325118e-03
1.323520027227670093e-01,9.947115269568547191e-01,5.288473043145325118e-03
1.323520027227670093e-01,9.946875972145780009e-01,5.312402785422000798e-03
1.324158175746101840e-01,9.946875972145780009e-01,5.312402785422000798e-03
1.324158175746101840e-01,9.946636674723012828e-01,5.336332527698676477e-03
1.325221756610155122e-01,9.946636674723012828e-01,5.336332527698676477e-03
1.325221756610155122e-01,9.946397377300246756e-01,5.360262269975352156e-03
1.326285337474208126e-01,9.946397377300246756e-01,5.360262269975352156e-03
1.326285337474208126e-01,9.946158079877479574e-01,5.384192012252027836e-03
1.326923485992640150e-01,9.946158079877479574e-01,5.384192012252027836e-03
1.327348918338261130e-01,9.946158079877479574e-01,5.384192012252027836e-03
1.327774350683882387e-01,9.946158079877479574e-01,5.384192012252027836e-03
1.327774350683882387e-01,9.945918782454713503e-01,5.408121754528703515e-03
1.330965093276041677e-01,9.945918782454713503e-01,5.408121754528703515e-03
1.330965093276041677e-01,9.945679485031946321e-01,5.432051496805379194e-03
1.336921146114739001e-01,9.945679485031946321e-01,5.432051496805379194e-03
1.336921146114739001e-01,9.945440187609179139e-01,5.455981239082054873e-03
1.339899172534087801e-01,9.945440187609179139e-01,5.455981239082054873e-03
1.339899172534087801e-01,9.944961592763645886e-01,5.503840723635406232e-03
1.349045967964944415e-01,9.944961592763645886e-01,5.503840723635406232e-03
1.349045967964944415e-01,9.944722295340878704e-01,5.527770465912081911e-03
1.356065601667694742e-01,9.944722295340878704e-01,5.527770465912081911e-03
1.356065601667694742e-01,9.944482997918112632e-01,5.551700208188757590e-03
1.360745357469528294e-01,9.944482997918112632e-01,5.551700208188757590e-03
1.360745357469528294e-01,9.944243700495345450e-01,5.575629950465433270e-03
1.362447086852013323e-01,9.944243700495345450e-01,5.575629950465433270e-03
1.362447086852013323e-01,9.944004403072579379e-01,5.599559692742108949e-03
1.367764991172278899e-01,9.944004403072579379e-01,5.599559692742108949e-03
1.367764991172278899e-01,9.943765105649812197e-01,5.623489435018784628e-03
1.372657463146922940e-01,9.943765105649812197e-01,5.623489435018784628e-03
1.372657463146922940e-01,9.943525808227045015e-01,5.647419177295460307e-03
1.374359192529407969e-01,9.943525808227045015e-01,5.647419177295460307e-03
1.374359192529407969e-01,9.943286510804278944e-01,5.671348919572135987e-03
1.377975367467188517e-01,9.943286510804278944e-01,5.671348919572135987e-03
1.377975367467188517e-01,9.943047213381511762e-01,5.695278661848811666e-03
1.380527961540916060e-01,9.943047213381511762e-01,5.695278661848811666e-03
1.380527961540916060e-01,9.942807915958744580e-01,5.719208404125487345e-03
1.384782284997128354e-01,9.942807915958744580e-01,5.719208404125487345e-03
1.384782284997128354e-01,9.942568618535978509e-01,5.743138146402163025e-03
1.386909446725234640e-01,9.942568618535978509e-01,5.743138146402163025e-03
1.387334879070855620e-01,9.942568618535978509e-01,5.743138146402163025e-03
1.388611176107719392e-01,9.942568618535978509e-01,5.743138146402163025e-03
1.389036608453340649e-01,9.942568618535978509e-01,5.743138146402163025e-03
1.389462040798961906e-01,9.942568618535978509e-01,5.743138146402163025e-03
1.389674756971772673e-01,9.942329321113211327e-01,5.767067888678838704e-03
1.391163770181446935e-01,9.942329321113211327e-01,5.767067888678838704e-03
1.391163770181446935e-01,9.942090023690445255e-01,5.790997630955514383e-03
1.392440067218310706e-01,9.942090023690445255e-01,5.790997630955514383e-03
1.392440067218310706e-01,9.941611428844910892e-01,5.838857115508865742e-03
1.392865499563931964e-01,9.941611428844910892e-01,5.838857115508865742e-03
1.392865499563931964e-01,9.941372131422144820e-01,5.862786857785541421e-03
1.396268958328901744e-01,9.941372131422144820e-01,5.862786857785541421e-03
1.396268958328901744e-01,9.941132833999377638e-01,5.886716600062217100e-03
1.400948714130735295e-01,9.941132833999377638e-01,5.886716600062217100e-03
1.400948714130735295e-01,9.940893536576611567e-01,5.910646342338892779e-03
1.401161430303546063e-01,9.940893536576611567e-01,5.910646342338892779e-03
1.401161430303546063e-01,9.940654239153844385e-01,5.934576084615568459e-03
1.406692050796622129e-01,9.940654239153844385e-01,5.934576084615568459e-03
1.406692050796622129e-01,9.940414941731077203e-01,5.958505826892244138e-03
1.409031928697538905e-01,9.940414941731077203e-01,5.958505826892244138e-03
1.409031928697538905e-01,9.940175644308311131e-01,5.982435569168919817e-03
1.413711684499372456e-01,9.940175644308311131e-01,5.982435569168919817e-03
1.413711684499372456e-01,9.939936346885543950e-01,6.006365311445595496e-03
